query,date,age,gender
9_laxmi_prasad_pant_bhim_adhikari_and_kiran_kumari_bhattarai_2015_adaptive_transition_for_transformations_to_sustainability_in_developing_countries_current_opinion_in_environmental_sustainability,20211127,35-54,Male
where_is_suoerdry_clothes_made,20211127,55+,Male
13_tanya_brodie_rudolph_mary_ruckelshaus_mark_swilling_edward_h_allison_henrik_sterblom_stefan_gelcich_philile_mbatha_2020_a_transition_to_sustainable_ocean_governance_nat_commun_2020_jul_171113600_doi_101038s41467020174102,20211127,35-54,Male
13_tanya_brodie_rudolph_mary_ruckelshaus_mark_swilling_edward_h_allison_henrik_sterblom_stefan_gelcich_philile_mbatha_2020_a_transition_to_sustainable_ocean_governance_nat_commun_2020_jul_171113600_doi_101038s41467020174102,20211127,35-54,Male
long_sleeved_designer_tshirts_mens,20211127,55+,Female
saving_cost_for_green_logistics,20211127,Under 35,Female
why_is_ankr_rising,20211127,55+,NULL
12_arnold_tukker_maurits_butter_2007_governance_of_sustainable_transitions_about_the_40_ways_to_change_the_world_journal_of_cleaner_production_volume_15_issue_1_2007_pages_94103,20211127,35-54,Male
international_corporate_governance_issues_2021,20211127,Under 35,Female
29_adrian_smith_andy_stirling_frans_berkhout_2005_the_governance_of_sustainable_sociotechnical_transitions_research_policy_34_2005_14911510,20211127,35-54,Male
are_solar_farms_sustainable_development,20211127,55+,Male
westfield_logs_for,20211127,55+,Female
flannel_check_shirts_for_women,20211127,35-54,NULL
11_karoline_srogge_kristin_reichardt_2016_policy_mixes_for_sustainability_transitions_an_extended_concept_and_framework_for_analysis_research_policy_volume_45_issue_8_october_2016_pages_16201635,20211127,35-54,Male
bicester_green_recycling,20211127,35-54,Male
drivers_for_green_logistics,20211127,Under 35,Female
27_adrian_smith_andy_stirling_frans_berkhout_2005_the_governance_of_sustainable_sociotechnical_transitions_research_policy_34_2005_14911510,20211127,35-54,Male
logs_for_sale_plymouth,20211127,55+,NULL
mcdonalds_paper_straw_sustainability_report,20211128,Under 35,Female
actourism,20211128,35-54,Male
pangai_clothing,20211128,Under 35,Male
sustainale_development_goals,20211128,55+,Male
elements_of_sustainable_transition_of_waste_governance,20211128,35-54,Male
wireless_festival_evenvironment_sustainable,20211128,Under 35,Male
bbc_news,20211128,35-54,Male
gas_and_electric_prices_forecast,20211128,55+,Male
greenwashing_in_sustainability_reporting,20211128,55+,Male
natural_beauty_products,20211128,NULL,Male
daikin,20211128,55+,Male
royal_dutch_sustainability_report_2020,20211128,55+,Male
ifrs_and_sustainability_reporting,20211128,55+,Male
rent_your_christmas_party_outfit,20211129,Under 35,NULL
sustainable_jeans_brands,20211129,Under 35,Male
purple_snood,20211129,35-54,Male
paley_farm_cranbrook,20211129,55+,Female
elements_of_sustainable_transition_of_waste_governance,20211129,35-54,Male
wood_yard_llandovery,20211129,NULL,Female
keywords_for_sustainable_businesses,20211129,35-54,Male
button_smartphone_5g,20211129,NULL,Male
indigo_jamm_toys,20211129,55+,Male
what_are_the_important_external_factors_in_the_housing_sector_will_affect_the_delivery_of_new_homes_uk,20211129,55+,Male
sustainable_denim_brands_uk,20211129,Under 35,Male
abraham_baffoe,20211129,35-54,Male
waysto_prevent_blood_leaking_ot_of_penis,20211130,55+,Male
well_seasoned_wood,20211130,55+,Female
jeand_and_sustainabiltity,20211130,Under 35,Male
buy_uniqlo_in_uk_or_at_uk,20211130,55+,Male
luxiders_textile_making_fashion_sustatinable,20211130,55+,Male
aniic_studio,20211130,35-54,Female
community_clothing,20211201,55+,Female
online_customer_experience_in_purchasing_fashion_products_during_covid_19_questionnaire_survey,20211201,Under 35,Female
presents_for_grandparents,20211201,35-54,Male
carbon_calculator,20211201,55+,Male
fish_and_forest_york,20211201,35-54,Male
fairly_clothing,20211201,55+,Male
sustainability_consultancies_london,20211201,Under 35,NULL
mykke_hofman,20211201,55+,Female
a_transition_to_sustainable_ocean_governance,20211201,35-54,Male
positive_impacts_of_sustainable_tourism_definition,20211201,NULL,Male
trichlorothylne_organic_carbone_coefficient,20211201,Under 35,NULL
qlik,20211201,35-54,Female
carbon_footprint_of_oasis_floral_foam,20211202,35-54,Female
in_the_know,20211202,55+,Female
walkabout_resources_ltd_social_and_enviromental_practices,20211202,55+,Male
httpsseedcouksustainabilityattitudes,20211202,NULL,Female
sustainability_of_paper_bags,20211202,35-54,Female
apple_sdgs,20211202,35-54,Female
sustainable_fishing,20211202,35-54,Male
palm_oil_production_by_continent,20211202,35-54,Male
airbus,20211202,55+,NULL
miller_flannel_shirt_olive_black_ombre_check,20211202,55+,NULL
ifrs_sustainablity,20211202,55+,Male
oceantee,20211202,55+,Female
altera_infrastructure,20211202,35-54,Male
sdgs_negative_performance,20211202,35-54,Female
sovereign_housing_association_environmental_survey,20211202,35-54,Male
is_onesavngs_bank_ethical,20211202,55+,Female
ardagh_glass,20211202,55+,Male
jpm_global_sustainable_equity,20211202,35-54,Male
thermodynamic_hot_water_systems,20211202,NULL,NULL
bill_gammell_and_drum_property_group,20211202,NULL,NULL
new_kia_niro_2_ev,20211202,55+,Female
aramco_wco_and_ped,20211202,35-54,Male
pedlars_whitehaven,20211202,55+,Male
sustainable_clothing,20211202,NULL,Female
oceantee,20211202,55+,Female
better_energy,20211202,55+,Male
carbon_footprint_of_oasis_floral_foam,20211202,35-54,Female
love_underdogs_calendar_2022_uk,20211203,55+,Male
bedzed_videp,20211203,Under 35,Female
how_to_apply_circular_economy_principles_in_your_business,20211203,55+,Male
aspiga_clothes,20211203,NULL,NULL
bedzed_videp,20211203,Under 35,Female
best_form_of_heating_our_1960s_home_uk_uk,20211203,55+,Female
bedzed_videp,20211203,Under 35,Female
christmas_trees,20211204,35-54,Female
vegan_trainers_with_arch_support_uk,20211204,35-54,Female
ceiling_mounted_heating_and_cooling_units,20211204,55+,Male
mills_and_reeves_sustaininability,20211204,Under 35,Female
mills_and_reeves_sustainability,20211204,Under 35,Female
what_indica_is_pest_resistant_uk,20211204,35-54,NULL
global_value_chain_examples_in_bangladesh_2020,20211204,35-54,Male
printwork,20211204,35-54,Female
refillable_wooden_advent_calendar,20211204,55+,Female
victoria_secret_being_unsustainable,20211204,Under 35,Male
sustainability_intern_cover_letter_template,20211204,Under 35,Female
immshoes,20211204,55+,Female
mens_special_boxer_shorts,20211205,55+,Female
qualification_sustainability_accountant,20211205,35-54,Male
pangaia,20211205,NULL,NULL
icaew_sustainability_qualification,20211205,35-54,Male
which_region_is_rujiena,20211205,Under 35,Female
bs40461991_free_stramit,20211205,55+,Male
bleckmann_clothing,20211205,35-54,Male
bs40461991,20211205,55+,Male
qualifications_in_sustainability,20211205,35-54,Male
sustainability_lesson_activities_ks2,20211205,55+,Female
home_heating_pump_advice,20211205,35-54,Male
samye_ling_environment,20211205,35-54,Male
heater_sustainable_energy,20211205,55+,Female
robertson_construction,20211206,35-54,Male
agriculture_bill_2021,20211206,35-54,Male
jodie_west_cornwall,20211206,35-54,Male
duynie_uk,20211206,NULL,Male
fundraising_regulator,20211206,35-54,Male
use_less,20211206,35-54,NULL
rwe_innogy,20211206,35-54,Male
eu_empowering_consumers_initiative_textiles_sectors_initiative,20211206,55+,Male
eneco,20211206,35-54,Male
bmt_group,20211207,35-54,Male
sustainability_equity_funds_citywire,20211207,NULL,NULL
best_books_about_sustainable_homes_uk,20211207,35-54,Female
aci_world_annual_congress_2022,20211207,35-54,Female
organic_food_miaoli,20211207,55+,Male
wwwrichmondcontainers,20211207,35-54,Female
why_enter_the_food_delivery_industry_in_sweden,20211207,35-54,Female
universities_in_ghana_benefit_from_private_public_partnership_2019,20211207,Under 35,Female
melu_shampoo,20211207,55+,Male
positive_earth,20211207,55+,Male
textiles_envirionmental_lobbying,20211207,55+,Male
is_st_enoch_centre_closing_down,20211207,35-54,Male
bamboo_socks_for_men,20211207,55+,Male
africa_waterworld_fishing_fences,20211207,35-54,Male
right_of_light_experts_ashford,20211207,NULL,NULL
albaray_dress,20211207,55+,Male
clodagh_chef_gmb,20211207,55+,Male
albaray,20211207,55+,Male
instafloor,20211207,NULL,Male
whitehall_printing,20211207,55+,Male
airbus,20211207,NULL,NULL
clark_jra_clarke_r_2011_local_sustainability_initiatives_in_english_national_parks_what_role_for_adaptive_governance_land_use_policy_28_314324,20211207,35-54,Male
does_power_corrupt,20211207,55+,Female
dressed_crab,20211207,55+,Male
domestic_hot_water_pump,20211207,55+,Female
what_can_london_transport_managers_do_to_enhance_social_responsibility,20211207,35-54,Female
iema,20211207,35-54,Female
pm_party,20211208,55+,Male
freegan_community,20211208,35-54,Male
ff_christmas_jumper,20211208,35-54,Male
sustainably_grown_flowers,20211208,35-54,Female
gettingpersonalcouk,20211208,55+,Female
possum_snoods,20211208,55+,Female
spotted_ebony_wood,20211208,NULL,Male
guardian_review_of_rapanui,20211208,55+,Female
oak_swing_seat_uk,20211208,35-54,Female
icaew_sustainability_group,20211208,55+,Female
kou_lastra_shower_tray,20211208,55+,Male
british_power,20211208,35-54,Male
sustainably_grown_flowers,20211208,35-54,Female
csr_initiatives_by_nike_after_scandal,20211208,55+,Female
mens_vneck_tshirts,20211208,55+,Male
wartsila_finland,20211208,55+,Male
bamboo_socks_fairtrade,20211208,35-54,Female
sustainably_grown_flowers,20211208,35-54,Female
accounting_for_sustainability,20211208,35-54,Male
mabokids_uk,20211209,35-54,Female
dusk_candles_aberdeen_scotland,20211209,55+,Male
sustainability_cost_effective,20211209,35-54,Male
sustainability_in_old_buildings,20211209,35-54,Male
mcnean_whisky,20211209,55+,Female
kia_niro_new_model,20211209,NULL,Male
gifts_made_from_reclaimed_timber,20211209,35-54,Female
tree_house_hollywood_plaza,20211209,35-54,Female
ft_advisor,20211209,55+,Male
rhs_sustainable_products_of_the_year,20211209,NULL,NULL
wardrobe_crisis_podcast,20211209,55+,Female
sustainable_leather_handbag_uk,20211209,55+,Female
are_podcasts_disruptive_innovation_or_sustainable,20211209,Under 35,Female
ionic_liquids_as_lubricants,20211209,55+,Male
arsenal_news,20211209,35-54,Male
new_energy_technologies,20211209,Under 35,NULL
sustainable_gifts,20211209,35-54,Female
sustainable_leather_handbag_uk,20211209,55+,Female
sustainability_of_churches_conservation,20211210,55+,Male
h7m_sustainability_efforts,20211210,35-54,NULL
sustainable_aviation_fuel,20211210,Under 35,NULL
the_range_real_6ft_xmas_tree,20211210,55+,Male
5_easy_wins_sustainability,20211210,35-54,Male
airbus_a19_pressurisation,20211210,55+,Male
sustainability_of_churches_conservation,20211210,55+,Male
energy_prices,20211210,55+,Male
example_of_mercer_client,20211210,Under 35,Male
building_sustainable_legacies_7_december_2015_the_challengehashmi_g,20211210,Under 35,Female
daikin_chiller_ewaq300exrd11,20211210,55+,Male
fundraising_regulator,20211210,35-54,NULL
riverside_suderland_project,20211211,Under 35,Male
sustainable_gift_ideas,20211211,35-54,Female
qatar_flights,20211211,55+,Male
best_candle_making_kit,20211211,NULL,Male
greenshop_bisley_garage,20211211,35-54,Male
worcester_air_to_water_heat_pump_video,20211211,55+,Male
housing_association_woking,20211211,35-54,NULL
mercer_sustainability_funds,20211211,55+,Female
sustainable_gift_ideas,20211211,35-54,Female
real_versus_fake_christmas_trees,20211211,35-54,Female
ethical_clothes,20211211,35-54,Male
airbus,20211211,55+,Male
tagskryt,20211212,55+,Female
why_is_being_sustainable_hard_for_compays,20211212,35-54,Female
rathbone_greenbank,20211212,35-54,Male
volvo_trucks_annual_report,20211212,Under 35,NULL
esg_risk_ratings_puma,20211212,Under 35,Male
how_is_h_and_m_sustainable,20211212,35-54,Female
uk_covid_deaths_yesterday,20211213,55+,Male
acuity_green_jobs_report,20211213,Under 35,NULL
global_cad,20211213,35-54,Female
sustainability_and_tesla,20211213,Under 35,Female
hot_max_logs,20211213,35-54,Male
amoraso_oily_fruit,20211213,55+,Female
alison_mohr_nottingham,20211213,Under 35,Male
organic_womens_scandiborn,20211213,35-54,Female
unilevercom,20211213,NULL,NULL
transforming_family_businesses,20211213,NULL,Male
eco_friendly_toys_for_23_year_olds,20211214,55+,Female
dyson_greenhouse,20211214,55+,Male
unilevercom,20211214,NULL,NULL
hinrich_foundation,20211214,35-54,Male
policy_cc2_climate_change,20211214,55+,Male
lab_grown_coffee,20211214,Under 35,Male
eco_capsule_for_uk,20211214,NULL,NULL
mtc_events_sustainability,20211214,55+,Male
define_sustainability_worl_health_organization,20211214,NULL,Female
hm_aim,20211214,35-54,Male
unilever,20211214,Under 35,Female
mtc_events_sustainability,20211214,55+,Male
fostering_innovations_uk,20211214,55+,Female
ekolife,20211215,55+,NULL
gfg_manufacturing,20211215,35-54,Male
pharos_energy,20211215,NULL,Male
southampton_university_webinair_sustainabilty,20211215,55+,Female
eb7,20211215,55+,Male
unilevercom,20211215,NULL,NULL
max_keiser_on_uk_economy,20211215,55+,Male
panana_uk,20211215,35-54,Female
multiobjective_sustainable_opened_and_closedloop_supply_chain_under_mixed_uncertainty_during_covid19_pandemic_situation,20211215,Under 35,Female
ringswell_avenue,20211216,35-54,Female
use_less_blog,20211216,55+,Female
sustainable_label,20211216,Under 35,Male
hong_k_ong_quarantine_detention_centre,20211216,55+,Male
leather_handbags_wales,20211216,55+,Female
albaray_clothing,20211216,55+,Male
wells_christmas_market,20211216,NULL,NULL
compact_growth_ireland,20211216,35-54,Male
hacket_mens_green_jumper,20211217,55+,Female
christmas_gifts_ideas,20211217,35-54,Female
ethical_outdoor_gifts_2021,20211217,55+,Male
what_are_the_health_benefits_of_copper_water_uk,20211217,55+,Female
technology_innovation_journal,20211217,Under 35,Female
liontrust_sustainable_future_managed_6,20211217,55+,Male
iema,20211217,35-54,Female
pedal_generator,20211217,35-54,Female
tinned_fish_recipes,20211217,35-54,Male
thought_clothing,20211217,55+,Male
the_guardian_ethical_gifts_2021,20211217,55+,Male
why_is_illegal_immigration_out_of_control,20211217,55+,Male
primark_social_responsibility,20211217,35-54,Female
unilever_international,20211218,Under 35,Male
greenr,20211218,55+,Male
unilevercom,20211218,NULL,NULL
hartisan,20211218,55+,Male
farming_initiatives_in_uae,20211218,55+,Male
norwich_cycling_campaign,20211218,55+,Male
where_can_i_buy_hotmax_solid_fuel_ng24,20211218,55+,Female
men_bamboo_socks,20211218,55+,Male
uk_cut_flower_industry,20211218,35-54,Female
asco_carbon_dioxide_co2_capture_system,20211218,55+,Male
a_j_sabin_hastings_uk,20211218,55+,Female
sam_heughan,20211219,55+,Female
chuka_umunna,20211219,55+,Male
heathlandsgarden,20211219,55+,Female
sustainable_technology_definition,20211219,Under 35,Female
ecofriendly_presents,20211219,55+,Male
what_is_sustainable_population_of_planet_earth,20211219,55+,Male
men_bamboo_socks,20211219,55+,Female
royal_london_global_sustainable_equity,20211220,55+,Male
unelever,20211220,35-54,Female
chrisstmas_jumpers_that_are_not,20211220,55+,Male
things_yr_grandma_did,20211220,55+,Female
why_is_biomass_not_a_viable_energy_source_uk,20211220,35-54,Male
lentils_and_lather,20211220,55+,Female
unilevercom,20211220,NULL,NULL
shipton_mill,20211221,35-54,Female
g2_carrier,20211221,35-54,Male
mens_10_best_wash_bags_for_men,20211221,55+,NULL
llyod_bank_uk_hire_interview,20211221,Under 35,Male
ikea_greenwich,20211222,55+,Male
green_energy_building_supplies,20211222,35-54,Male
green_energy_building_supplies,20211222,35-54,Male
pangaia,20211222,35-54,Female
the_federation_of_small_businesses_fsb_survey_on_climate_change,20211222,55+,Female
sassy_clothing,20211222,35-54,Male
climate_finance_and_big_business,20211222,55+,Female
fujitsu,20211222,35-54,Male
green_energy_building_supplies,20211222,35-54,Male
tesla_share_price,20211223,35-54,Male
okomu_sdm_report,20211223,35-54,Male
